store_key,storename,address,telno,region_name,provice_name,city_muni_name,latitude,longitude
"248","PASIG MEGA","Mega Parking , Caruncho Avenue cor Market Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5583271","121.0829049"
"249","BINANGONAN","Quezon St. Libis","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.4645527","121.19221"
"250","AURORA","Aurora Bvld cor St Mary Immaculate Concepcion","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.622624","121.052054"
"251","NOBEL","G/F 110 Nobel Plaza Valero St","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5599324","121.0188319"
"252","TALON","J. Aguilar Ave near cor Alabang- Zapote rd","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4456413","120.9938437"
"254","SALAUAG","Molino-Paliparan Rd Salawag","","REGION IV-A (CALABARZON)","CAVITE","CITY OF DASMARINAS","14.3463071","120.9814543"
"256","MARIKINA BRIDGE","E. Rodriguez cor JP Rizal St.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MARIKINA","14.635778","121.0945563"
"257","SHOE AVENUE","182 Shoe Ave cor Capt Venciong","(02) 9348973","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF MARIKINA","14.6335069","121.097778"
"258","HERRERA","Y-L Building , Herrera St cor Salcedo St","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5556165","121.0157338"
"262","PCU 2","Taft Ave. cor Pedro Gil","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5761191","120.9885585"
"264","TRECE 2","Gov. Drive cor Indang Tanza Road","","REGION IV-A (CALABARZON)","CAVITE","CITY OF TRECE MARTIRES (Capital)","14.2813612","120.8683197"
"268","ARAYAT 2","Arayat cor Pinatudo near Cor Edsa Cubao","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.619658","121.0505829"
"270","BINAN 3","A. Bonifacio cor Gonzales St Poblacion","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF BINAN","14.338877","121.0826898"
"272","BETTERLIVING 2","Dona Soledad Ave. cor Peru St Betterliving","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4849975","121.0299864"
"274","FIELDS AVE.","932 Fields Avenue Balibago Angeles City","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1665648","120.5843806"
"276","HANSEL","Aurora Bvld cor Imperial","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6231213","121.0531555"
"277","SESSION 3","Tanheng Bldg. Session Road Baguio City","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4115108","120.5985522"
"278","SAGITTARIUS","Ground FlrSagitarius Bldg. H.V. Dela Costa St","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.561023","121.0256321"
"279","MARINA","1620 Marina Bldg. A Mabini Street","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","ERMITA","14.5735367","120.983369"
"282","GATCHALIAN","G/F Unit A STI College Bldg. 8192 Dr A Santos Ave. Cor Palayag Rd. Sucat","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4757065","121.0003287"
"283","RCBC","3/F RCBC Bldg. Ayala Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5611336","121.0159906"
"284","BURGUNDY","Burgandy Plaza Katipunan Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6379187","121.0741425"
"285","EMERALD","Unit 4-B Emerald Mansion Don Francisco Ortigas Jr","(02) 6386801","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5864059","121.0619071"
"288","SAN FERNANDO 2","Olongapo Gapan Rd Dolorres","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF SAN FERNANDO (Capital)","15.0395516","120.6819505"
"289","Karuhatan 2","Gen. T. De Leon cor MC Arthur Highway","","NATIONAL CAPITAL REGION (NCR)","NCR, THIRD DISTRICT","CITY OF VALENZUELA","14.690023","120.9740961"
"293","PLARIDEL","Cagayan Valley Road, Banga 1st.","(+63) 9337057913","REGION III (CENTRAL LUZON)","BULACAN","PLARIDEL","14.8870577","120.8677283"
"294","BINAN 4","National Highway Brgy Sto Nino","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF BINAN","14.3313199","121.0857004"
"295","KINGS PLAZA","King's Plaza Juan Luna cor Padre Rada St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","TONDO I/II","14.6066884","120.9699868"
"296","MANANSALA","G/F Manansala St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.564663","121.038121"
"297","DFA","G/F AIMS Bldg. Roxas Blvd Service Rd cor Arnaiz St","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5456268","120.9915901"
"299","INDANG","San Gregorio Street Poblacion","","REGION IV-A (CALABARZON)","CAVITE","INDANG","14.1955534","120.8781344"
"301","ANNAPOLIS","G/F Continental Plaza No. 45 Annapolis St.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF SAN JUAN","14.60393","121.05158"
"302","AYALA FGU","G/F Ayala FGU Center Ayala Ave cor Salcedo St","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5598","121.01716"
"303","ASIAN MANSION","G/F Asian Mansion 2 De La Rosa St.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5551903","121.0212287"
"304","STARWOOD HOTEL","G/F Starwood Hotel Kisad St.nr Maharlika Rd Baguio","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4027363","120.5955143"
"308","LAS PINAS CITY HALL","Zapote Alabang Rd cor F Ocampo St Pamplona 3","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4490239","120.9832425"
"309","AIC-GALE","AIC Burgundy Empire Tower ADB Ave cor Garnet Rd","(02) 7094894","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5896435","121.0606822"
"311","PDCP","G/F PDCP Bank Center VA Rufino cor San Agustine","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5599129","121.0197015"
"312","US EMBASSY","UN Avenue cor Roxas Bvld. Malate","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","ERMITA","14.5792227","120.9783097"
"313","NORTHGATE","Units 103-104 Northgate Food Center Cyberzone,","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MUNTINLUPA","14.4256369","121.0398826"
"315","BANAWE","426 Banaue cor Tirad Pass Sta Mesa Heights","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6280217","121.0041524"
"316","XAVIER HILLS","Unit E& H G/F Xavier Hills Condo.Granada cor N.","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6115491","121.0361839"
"317","TANAUAN","JP Laurel Highway cor Mabini","","REGION IV-A (CALABARZON)","BATANGAS","CITY OF TANAUAN","14.0845047","121.1496865"
"318","PEARL DRIVE","G/F Pearl Condo , Pearl  Drive cor Lourdes St. Ortigas Center","(2) 09327873212","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5798121","121.059539"
"321","BUENDIA 2","G/F Sorosa Bldg. Gil Puyat Avenue cor F.B Harrison","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5532982","120.9918223"
"322","ST. SCHOLASTICA","896 P. Ocampo St cor Dominga St Malate","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5630361","120.9962736"
"323","CHANNEL 7","131 Timog Ave. cor Samar St.","(02) 9205650","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6332613","121.0433963"
"325","STA. CRUZ","P. Guevarra Ave.Brgy Poblacion IV Poblacion","","REGION IV-A (CALABARZON)","LAGUNA","SANTA CRUZ (Capital)","14.2832446","121.4146385"
"328","CABANATUAN 2","199 Gen Tenorio cor Mabini Quezon Dsitrict","(044) 4633815","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF CABANATUAN","15.4884144","120.9724956"
"328","CABANATUAN 2","199 Gen Tenorio cor Mabini Quezon Dsitrict","(044) 4633815","REGION III (CENTRAL LUZON)","NUEVA ECIJA","CITY OF CABANATUAN","15.4884144","120.9724956"
"329","Dangwa","Don Quijote cor Laong Laan St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6152297","120.9898787"
"330","Imperial Palace","Tomas Morato Ave.cor Timog Ave","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6354906","121.0357064"
"332","Legarda 2","Legarda Cor. jhonson Street.","(02) 7346469","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6007488","120.9959285"
"333","Balibago Complex","Sta Rosa Commercial Complex Balibago","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.2938257","121.1048241"
"334","OWWA 2","749 Victoria St. cor Solana St","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","INTRAMUROS","14.5893427","120.9781557"
"335","Mamatid","236 Banlic Cabuyao Laguna","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF CABUYAO","14.2279922","121.1389661"
"336","Padre Faura","Franlour Bldg. MH Del Pilar St. cor Padre Faura St","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","ERMITA","14.5768109","120.9804622"
"338","Pagsanjan","Rizal St. Brgy Poblacion l","","REGION IV-A (CALABARZON)","LAGUNA","PAGSANJAN","14.2726586","121.4551973"
"341","Olivarez","8156 Dr. A. Santos Ave. Bgry San Dionisio Sucat","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4790812","120.9977936"
"343","FIELDS 2","AL'S Bldg Mc Arthur Highway Balibago","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1676024","120.589592"
"344","MOLINO 3","Zapote Molino Rd Brgy Molino 3","","REGION IV-A (CALABARZON)","CAVITE","CITY OF BACOOR","14.3885769","120.9774144"
"345","BALIUAG 2","Poblacion Plaza Naning","","REGION III (CENTRAL LUZON)","BULACAN","BALIUAG","14.9548437","120.9013115"
"346","Pedro Gil","1578 A. Mabini cor Pedro Gil St.","(2) 0000000","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","ERMITA","14.5740554","120.9832544"
"347","BULIHAN","L-13 B275 Old Bulihan Road AFP Housing Bulihan","","REGION IV-A (CALABARZON)","CAVITE","SILANG","14.2832928","120.9977405"
"349","Teachers Bliss","English St.  Balong Bato","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6635298","121.0020466"
"350","Pacific Center","G/F Pacific Center Bldg. Amethyst St. Ortigas Center","(02) 6387098","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5813225","121.0602337"
"352","Baclaran 4","Roxas Blvd, cor Rivera St.","(02) 8088007","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5290801","120.9938703"
"353","Guagua","One Crowne Plaza, Plaza Burgos","(045) 09437001147","REGION III (CENTRAL LUZON)","PAMPANGA","GUAGUA","14.9655445","120.6338189"
"354","Gordon Ave","13 Gordon Ave. PagAsa Olongapo City, Zambales","","REGION III (CENTRAL LUZON)","ZAMBALES","CITY OF OLONGAPO","14.826918","120.2836273"
"355","Vito Cruz","Unit 102 and 103 G/F City Land Bldg 720 Vito Cruz St. Bgry 719 Zone","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5611046","120.9934446"
"356","Gualberto","Zunio St Gualberto Ave.","","REGION IV-A (CALABARZON)","BATANGAS","ROSARIO","13.8452783","121.2061232"
"357","Tanza 2","Treze Road Daang Amaya 1","","REGION IV-A (CALABARZON)","CAVITE","TANZA","14.3916767","120.8523594"
"358","DAU","157 Mc Arthur Highway Dau","","REGION III (CENTRAL LUZON)","PAMPANGA","MABALACAT CITY","15.1787696","120.5872218"
"362","T. Mapua","Unit TM -1 G/F Golden Valley Bldg. 1512 C.M. Recto Ave. cor T. Mapua St.","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SANTA CRUZ","14.6037965","120.9806285"
"363","Lopez Drive","RIDC Bldg. Lopez Ave. cor Dr. A. Santos Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4684546","121.0115801"
"366","SM Clark","Bayanihan Park Balibago Angeles City","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1678252","120.5844831"
"368","Naguillan","Naguillan Road cor Bokawkan Rd Baguio City","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4155445","120.5891838"
"369","Balayan","112 Plaza Mabini Street Brgy 4","","REGION IV-A (CALABARZON)","BATANGAS","BALAYAN","13.9373833","120.7286471"
"372","Pascor Drive","Skyfreight Bldg. Ninoy Aquino Ave.","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5072567","121.0006768"
"374","Old Sta. Mesa","4456 Valenzuela Street","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SAMPALOC","14.6004572","121.0134351"
"375","Villamor","Airmens Village","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5254087","121.0117793"
"376","TSU","Cutcut 1 Romulo Blvd","","REGION III (CENTRAL LUZON)","TARLAC","CITY OF TARLAC (Capital)","15.4849159","120.5867962"
"377","Lucena 2","Quezon Ave. Brgy 006 Lucena City 4301","","REGION IV-A (CALABARZON)","QUEZON","CITY OF LUCENA (Capital)","13.9356008","121.6132155"
"378","Blumentritt 1","2400 Rizal Ave. cor Blumentritt St., 037, Bgy. 363","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","SANTA CRUZ","14.623114","120.9830955"
"379","Olongapo 3","18th Corner Anonas West Bajac Bajac Olongapo City","","REGION III (CENTRAL LUZON)","ZAMBALES","CITY OF OLONGAPO","14.8393885","120.2838882"
"380","Citadella","Penina Bldg CAA Road cor Citadella Ave","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF LAS PINAS","14.4566453","120.9944235"
"381","Don Galo","423 Quirino Ave Dimatimbangan St. Don Galo","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.5044947","120.9937636"
"383","Maya Arcade","G/F Maya Arcade #678 Edsa","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6241048","121.0493258"
"384","One E - Com","Unit 4,5 and 6 Harbour Drive corner Palm Cost Ave.  SM Central Business Park","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.5386131","120.9817381"
"386","Palico","Aguinaldo Highway Palico","(046) 4719577","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.4290507","120.9450358"
"386","Palico","Aguinaldo Highway Palico","(046) 4719577","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.4290507","120.9450358"
"387","Binangonan 2","National Road corner Quarry Road Pantok","(02) 6527003","REGION IV-A (CALABARZON)","RIZAL","BINANGONAN","14.4935865","121.1802922"
"388","Bago Bantay","Ilocos Sur cor Bukidnon St. Bago Bantay Brgy","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","QUEZON CITY","14.6599383","121.0262774"
"389","Lucban","Quezon Avenue","","REGION IV-A (CALABARZON)","QUEZON","LUCBAN","14.1140744","121.555186"
"390","One McKinley","One Mckinley 26th St. Fort Bonifacio Global City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5493157","121.0456003"
"391","Manaoag","Felix Street corner Garcia St.","","REGION I (ILOCOS REGION)","PANGASINAN","MANAOAG","16.0444087","120.4872592"
"392","SM San Fernando","Unit AX3B Bldg.4 SM City Pampanga Lagundi,","","REGION III (CENTRAL LUZON)","PAMPANGA","MEXICO","15.052002","120.7025065"
"393","Tranco Ville","148 M. Roxas Street Baguio City","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4215987","120.5999606"
"394","Maragondon","Poblcacion 1-A","","REGION IV-A (CALABARZON)","CAVITE","MARAGONDON","14.2744321","120.7352533"
"395","IMUS 2","97-B Aguinaldo Hi-way Bayan Luma Imus Cavite","(046) 5156194","REGION IV-A (CALABARZON)","CAVITE","CITY OF IMUS","14.4065229","120.9403391"
"396","DLSU-Lipa","National Highway Brgy Paninsingin Tambo","","REGION IV-A (CALABARZON)","BATANGAS","CITY OF LIPA","13.9412305","121.147289"
"397","Sta. Rosa Estate","Sta Rosa Highway, Sta Rosa Estate","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SANTA ROSA","14.2493689","121.0628472"
"398","Gordon Hospital","104 Rizal Avenue East Tapinac Olongapo City","","REGION III (CENTRAL LUZON)","ZAMBALES","CITY OF OLONGAPO","14.8277908","120.279842"
"400","FPIP","No. 158 Sta Anastacia","","REGION IV-A (CALABARZON)","BATANGAS","SANTO TOMAS","14.1368613","121.1354523"
"403","Tagaytay 2","Brgy Sungay West","","REGION IV-A (CALABARZON)","CAVITE","CITY OF TAGAYTAY","14.1238069","120.9906975"
"404","Pacific Regency","G/F Pacific Regency Bldg. P. Ocampo Street","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5614367","120.9943121"
"409","San Pablo 3","Maharlika Highway Brgy San Rafael San Pablo City","","REGION IV-A (CALABARZON)","LAGUNA","CITY OF SAN PABLO","14.0714561","121.3070451"
"410","Sto. Nino Meycauayan","L. Camino Real Rd Sto Nino","(+63) 9256071102","REGION III (CENTRAL LUZON)","BULACAN","CITY OF SAN JOSE DEL MONTE","14.7665006","120.9979398"
"411","Sta. Maria","Corazon De Jesus St., Poblacion","(02) 09338503833","REGION III (CENTRAL LUZON)","BULACAN","SANTA MARIA","14.818597","120.9609946"
"412","Don Bosco","Don Bosco Road corner Chino Roces Avenue","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF MAKATI","14.5482256","121.0142237"
"413","BF Homes 2","2 Guerrero St BF Executive Village","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4583987","121.0315557"
"414","Lemery 2","Illustre Ave cor Rajah Matanda St.","","REGION IV-A (CALABARZON)","BATANGAS","LEMERY","13.8845268","120.9130205"
"415","Mendez Proper","Market Road corner JP Rizal Mendez","","REGION IV-A (CALABARZON)","CAVITE","CITY OF TAGAYTAY","14.1253129","120.90708"
"416","AUF","Mc-Arthur High-way cor. Dona Aurora St., Angeles City","(45) 09988482117","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF ANGELES","15.1462757","120.5946323"
"417","Subic Proper","National Hi-way Brgy. Baraka, Subic, Zambales","","REGION III (CENTRAL LUZON)","ZAMBALES","SUBIC","14.8777513","120.2343342"
"418","Multinational","J and P Bldg. Multinational Ninoy Aquino Avenue, Parañaque City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF PARANAQUE","14.4999129","120.9971522"
"419","Gate-3 Taguig","AFVOI TACCAD Bldg. Western Bicutan Taguig City","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5254623","121.0272895"
"421","Aic Gold","Unit 101 AIC Gold Tower F. Ortigas cor Garnet Rd Ortigas Commercial Center Pasig City","","NATIONAL CAPITAL REGION (NCR)","NCR, SECOND DISTRICT","CITY OF PASIG","14.5887913","121.0617381"
"422","La Union 1","rizal ave. cor. ortega st.","","REGION I (ILOCOS REGION)","LA UNION","CITY OF SAN FERNANDO (Capital)","16.616967","120.315338"
"423","Calasiao","Pob. East National Road Calasiao Pangasinan","","REGION I (ILOCOS REGION)","PANGASINAN","CALASIAO","16.0112081","120.3581283"
"424","Capas","Mc Arthur Highway Poblacion Capas Tarlac","","REGION III (CENTRAL LUZON)","TARLAC","CAPAS","15.3326411","120.5905268"
"425","Sunny Brooke","L6 B31 Brookside Lane Sunny Brooke 1 Brgy San Francisco Gen Trias Cavite","","REGION IV-A (CALABARZON)","CAVITE","CITY OF GENERAL TRIAS","14.3145666","120.9154908"
"426","Sindalan","Mac Arthur Highway Sindalan City of San Fernando Pampanga","","REGION III (CENTRAL LUZON)","PAMPANGA","CITY OF SAN FERNANDO (Capital)","15.0783351","120.6405025"
"427","Talavera","Maharlika Highway Talavera Nueva Ecija","","REGION III (CENTRAL LUZON)","NUEVA ECIJA","TALAVERA","15.5849018","120.9197922"
"428","Asia Pacific College Balanga","Tenejeros Street Balanga Bataan","","REGION III (CENTRAL LUZON)","BATAAN","CITY OF BALANGA (Capital)","14.6800284","120.5368718"
"429","Mendez Crossing","Aguinaldo Highway Mendez Junction East Tagaytay City","","REGION IV-A (CALABARZON)","CAVITE","CITY OF TAGAYTAY","14.0976335","120.9196907"
"430","Balanga Church","Lot 9286-1-2 J. P. Rizal Balanga City Bataan","","REGION III (CENTRAL LUZON)","BATAAN","CITY OF BALANGA (Capital)","14.6789607","120.5405243"
"431","Iba, Zambales","Magsaysay Avenue Zone 1 Iba Zambales","","REGION III (CENTRAL LUZON)","ZAMBALES","SAN ANTONIO","15.3282606","119.9744157"
"432","Dakota Mansion","G/F Dakota Mansion Malvar St. cor Adriatico St Malate Manila","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5726222","120.9848467"
"433","Batangas 3","Poblacion 18 Rizal Ave. Batangas City","","REGION IV-A (CALABARZON)","BATANGAS","BATANGAS CITY (Capital)","13.7560432","121.0562922"
"434","Malibay Plaza 2","Reance Bldg 93 C. Jose St corner Malibay Ave Pasay","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","PASAY CITY","14.534379","121.0093315"
"436","Leveriza","No. 665 CRI Bldg. President E. Quirino Ave cor Leveriza Malate Manila","","NATIONAL CAPITAL REGION (NCR)","CITY OF MANILA","MALATE","14.5679424","120.9893833"
"438","Balanga Plaza","Aguirre Street Poblacion Balanga City","","REGION III (CENTRAL LUZON)","BATAAN","CITY OF BALANGA (Capital)","14.6799137","120.5402342"
"439","Porta Vaga","Fr Carlu Street cor Cathedral Drive Baguio City","","CORDILLERA ADMINISTRATIVE REGION (CAR)","BENGUET","CITY OF BAGUIO","16.4118256","120.5988923"
"440","Total Corporate","G/F Total Corporate Tower Kalayaan Ave Triangle Dr  Global City Port Bonifacio Taguig","","NATIONAL CAPITAL REGION (NCR)","NCR, FOURTH DISTRICT","CITY OF TAGUIG","14.5604938","121.0559724"
"443","Olongapo City Hall","2298 Rizal Ave., East Bajac - Bajac Olongapo City","","REGION III (CENTRAL LUZON)","ZAMBALES","CITY OF OLONGAPO","14.8421724","120.2880209"
